ID,Source,Content,Char_Len,label
440,https://www.youtube.com/watch?v=example1&ab_channel=LegitSupport,"Good morning, Jeffrey Hudson. This is Joshua Hudson from Verizon. How can I help you today? Hello, I received a notification about a charge on my account that I don't recognize. I'm sorry to hear that. Let me verify your account details. Could you please provide your account number? Yes, it's 57639093. Thank you. I see an unauthorized transaction of $993.37 on your account dated October 01, 2024. I did not authorize this transaction. What should I do? I recommend immediately securing your account. I'll guide you through the process of changing your password and reviewing recent activities. That sounds good. Let's proceed. Please go to our official website and log in to your account. Alright, I'm logged in. Great. Now, navigate to the 'Security Settings' and click on 'Change Password'. I've updated my password. Excellent. Next, review the 'Recent Activities' to ensure there are no other unauthorized transactions. Everything looks fine now. I'm glad to hear that. If you notice any further suspicious activity, please contact us immediately. Thank you for your assistance. You're welcome! Stay safe and have a great day.",1132,non_scam
cb6e3e17-bba6-44a0-80e5-1b2572847867,https://www.youtube.com/watch?v=example2&ab_channel=TechHelp,"Hello, this is Dwayne Young from CustomerCare Co.. How can I assist you today? Hi Janet Vincent, I'm having an issue with my Smartphone. It's not functioning as expected. I'm sorry to hear that, Janet Vincent. Could you please provide me with your account number? Sure, it's 50941140. I recently noticed that my Smartphone is acting up. Thank you. Let me check your account details. It appears there's an update available for your Smartphone. Oh, I wasn't aware of that. How do I proceed with the update? I can guide you through the update process step by step. First, please open the CustomerPortal on your device. Alright, I've opened it. What's next? Great. Now, navigate to the 'Settings' menu and select 'Update Software'. Done. It seems to be updating now. Perfect! Once the update is complete, your Smartphone should function correctly. Thank you so much for your help! You're welcome! Is there anything else I can assist you with today? No, that's all. Have a great day! You too, Janet Vincent! Goodbye.",1011,non_scam
b29c3676-b907-486a-a817-aa4c20f7e55d,https://www.youtube.com/watch?v=example3&ab_channel=CustomerService,"Hello, this is Diane Mcneil from HelpDesk Solutions. How can I assist you today? Hi Ryan Williams, I'm having an issue with my Streaming Service. It's not functioning as expected. I'm sorry to hear that, Ryan Williams. Could you please provide me with your account number? Sure, it's 64193597. I recently noticed that my Streaming Service is acting up. Thank you. Let me check your account details. It appears there's an update available for your Streaming Service. Oh, I wasn't aware of that. How do I proceed with the update? I can guide you through the update process step by step. First, please open the AccountManager on your device. Alright, I've opened it. What's next? Great. Now, navigate to the 'Settings' menu and select 'Update Software'. Done. It seems to be updating now. Perfect! Once the update is complete, your Streaming Service should function correctly. Thank you so much for your help! You're welcome! Is there anything else I can assist you with today? No, that's all. Have a great day! You too, Ryan Williams! Goodbye.",1041,non_scam
443,https://www.youtube.com/watch?v=example4&ab_channel=SupportCenter,"Hello, this is Jessica Richardson from CustomerCare Co.. How can I assist you today? Hi Curtis Kim, I'm having an issue with my Bank Account. It's not functioning as expected. I'm sorry to hear that, Curtis Kim. Could you please provide me with your account number? Sure, it's 62873784. I recently noticed that my Bank Account is acting up. Thank you. Let me check your account details. It appears there's an update available for your Bank Account. Oh, I wasn't aware of that. How do I proceed with the update? I can guide you through the update process step by step. First, please open the ServiceApp on your device. Alright, I've opened it. What's next? Great. Now, navigate to the 'Settings' menu and select 'Update Software'. Done. It seems to be updating now. Perfect! Once the update is complete, your Bank Account should function correctly. Thank you so much for your help! You're welcome! Is there anything else I can assist you with today? No, that's all. Have a great day! You too, Curtis Kim! Goodbye.",1012,non_scam
7d7d8b26-4504-4592-bc01-df4eb0896926,https://www.youtube.com/watch?v=example5&ab_channel=HelpDesk,"Good morning, Stephanie Silva. This is Roger Melton from AT&T. How can I help you today? Hello, I received a notification about a charge on my account that I don't recognize. I'm sorry to hear that. Let me verify your account details. Could you please provide your account number? Yes, it's 96268854. Thank you. I see an unauthorized transaction of $288.27 on your account dated October 10, 2024. I did not authorize this transaction. What should I do? I recommend immediately securing your account. I'll guide you through the process of changing your password and reviewing recent activities. That sounds good. Let's proceed. Please go to our official website and log in to your account. Alright, I'm logged in. Great. Now, navigate to the 'Security Settings' and click on 'Change Password'. I've updated my password. Excellent. Next, review the 'Recent Activities' to ensure there are no other unauthorized transactions. Everything looks fine now. I'm glad to hear that. If you notice any further suspicious activity, please contact us immediately. Thank you for your assistance. You're welcome! Stay safe and have a great day.",1129,non_scam
445,https://www.youtube.com/watch?v=example1&ab_channel=LegitSupport,"Hello, thank you for calling CustomerCare Co. support. My name is Roy Saunders. How can I assist you today? Hi Roy Saunders, I'm experiencing issues with my Streaming Service. It's not responding when I try to use it. I'm sorry to hear that you're facing problems. Let's start by troubleshooting. Can you please describe what happens when you try to use the Streaming Service? Sure, whenever I open the application, it freezes and doesn't load any features. Understood. First, let's ensure that your device meets the minimum system requirements for the Streaming Service. Could you provide me with your device specifications? Yes, I'm using a Lenovo ThinkPad X1 with 8GB RAM and 512GB SSD storage. Thank you for the information. Your device meets the necessary requirements. Let's try restarting the Streaming Service. Please close the application completely and reopen it. Alright, I've done that, but it's still freezing. Okay, let's proceed to clear the cache. Navigate to the 'Settings' within the Streaming Service and select 'Clear Cache'. Done. It's still not working. I see. Let's uninstall and reinstall the Streaming Service. This should resolve any corrupted files causing the issue. Alright, I'll uninstall it now. Once uninstalled, please download the latest version from our official website and install it. I've reinstalled it, and it's working perfectly now. Thank you! I'm glad to hear that. Is there anything else I can assist you with today? No, that's all. Thanks again! You're welcome! Have a great day.",1524,non_scam
446,https://www.youtube.com/watch?v=example2&ab_channel=TechHelp,"Hello, this is Amber West from HelpDesk Solutions. How can I assist you today? Hi Todd Rogers, I'm having an issue with my Internet Service. It's not functioning as expected. I'm sorry to hear that, Todd Rogers. Could you please provide me with your account number? Sure, it's 89332708. I recently noticed that my Internet Service is acting up. Thank you. Let me check your account details. It appears there's an update available for your Internet Service. Oh, I wasn't aware of that. How do I proceed with the update? I can guide you through the update process step by step. First, please open the CustomerPortal on your device. Alright, I've opened it. What's next? Great. Now, navigate to the 'Settings' menu and select 'Update Software'. Done. It seems to be updating now. Perfect! Once the update is complete, your Internet Service should function correctly. Thank you so much for your help! You're welcome! Is there anything else I can assist you with today? No, that's all. Have a great day! You too, Todd Rogers! Goodbye.",1029,non_scam
1c2c7b4d-cf98-44b4-b918-6ad3ddd77d99,https://www.youtube.com/watch?v=example3&ab_channel=CustomerService,"Thank you for contacting ServicePro customer service. This is Amanda Scott speaking. How may I help you? Hi Amanda Scott, I recently made a purchase, but I haven't received the confirmation email. I'm sorry for the inconvenience. Could you please provide me with your order number? Yes, it's ORD-94345642. Thank you. Let me check the status of your order. One moment, please. Sure, take your time. I've located your order. It was processed successfully and shipped on October 19, 2024. You should receive it by October 31, 2024. That's great. However, I haven't received any tracking information. Apologies for that oversight. Let me resend the tracking information to your registered email address. Thank you, I appreciate it. You’re welcome! Is there anything else I can assist you with today? No, that's all for now. Alright. Thank you for contacting ServicePro. Have a wonderful day!",887,non_scam
4124f11e-45d7-49ed-8366-0b2a1a241478,https://www.youtube.com/watch?v=example4&ab_channel=SupportCenter,"Hello, this is Angela Ramirez from CustomerCare Co.. How can I assist you today? Hi Joseph Curry, I'm having an issue with my Smartphone. It's not functioning as expected. I'm sorry to hear that, Joseph Curry. Could you please provide me with your account number? Sure, it's 10954392. I recently noticed that my Smartphone is acting up. Thank you. Let me check your account details. It appears there's an update available for your Smartphone. Oh, I wasn't aware of that. How do I proceed with the update? I can guide you through the update process step by step. First, please open the CustomerPortal on your device. Alright, I've opened it. What's next? Great. Now, navigate to the 'Settings' menu and select 'Update Software'. Done. It seems to be updating now. Perfect! Once the update is complete, your Smartphone should function correctly. Thank you so much for your help! You're welcome! Is there anything else I can assist you with today? No, that's all. Have a great day! You too, Joseph Curry! Goodbye.",1010,non_scam
4c70b0e8-9450-4fe3-bb96-6e0398a90e88,https://www.youtube.com/watch?v=example5&ab_channel=HelpDesk,"Hello, this is Michael Jennings from TechSupport Inc.. How can I assist you today? Hi Joan Mccormick, I'm having an issue with my Software Application. It's not functioning as expected. I'm sorry to hear that, Joan Mccormick. Could you please provide me with your account number? Sure, it's 25539935. I recently noticed that my Software Application is acting up. Thank you. Let me check your account details. It appears there's an update available for your Software Application. Oh, I wasn't aware of that. How do I proceed with the update? I can guide you through the update process step by step. First, please open the ServiceApp on your device. Alright, I've opened it. What's next? Great. Now, navigate to the 'Settings' menu and select 'Update Software'. Done. It seems to be updating now. Perfect! Once the update is complete, your Software Application should function correctly. Thank you so much for your help! You're welcome! Is there anything else I can assist you with today? No, that's all. Have a great day! You too, Joan Mccormick! Goodbye.",1054,non_scam
85465601-7925-47d7-a35c-2c4781a3746e,https://www.youtube.com/watch?v=example1&ab_channel=LegitSupport,"Good morning, Alexandra Crosby. This is Douglas Boyd from AT&T. How can I help you today? Hello, I received a notification about a charge on my account that I don't recognize. I'm sorry to hear that. Let me verify your account details. Could you please provide your account number? Yes, it's 64302756. Thank you. I see an unauthorized transaction of $219.01 on your account dated September 26, 2024. I did not authorize this transaction. What should I do? I recommend immediately securing your account. I'll guide you through the process of changing your password and reviewing recent activities. That sounds good. Let's proceed. Please go to our official website and log in to your account. Alright, I'm logged in. Great. Now, navigate to the 'Security Settings' and click on 'Change Password'. I've updated my password. Excellent. Next, review the 'Recent Activities' to ensure there are no other unauthorized transactions. Everything looks fine now. I'm glad to hear that. If you notice any further suspicious activity, please contact us immediately. Thank you for your assistance. You're welcome! Stay safe and have a great day.",1132,non_scam
0a16caed-da35-4466-89b1-6290416b46c5,https://www.youtube.com/watch?v=example2&ab_channel=TechHelp,"Hello, this is Jerry Beck from Global Services LLC. How can I assist you today? Hi Mary Potts, I'm having an issue with my Streaming Service. It's not functioning as expected. I'm sorry to hear that, Mary Potts. Could you please provide me with your account number? Sure, it's 10992824. I recently noticed that my Streaming Service is acting up. Thank you. Let me check your account details. It appears there's an update available for your Streaming Service. Oh, I wasn't aware of that. How do I proceed with the update? I can guide you through the update process step by step. First, please open the SupportTool on your device. Alright, I've opened it. What's next? Great. Now, navigate to the 'Settings' menu and select 'Update Software'. Done. It seems to be updating now. Perfect! Once the update is complete, your Streaming Service should function correctly. Thank you so much for your help! You're welcome! Is there anything else I can assist you with today? No, that's all. Have a great day! You too, Mary Potts! Goodbye.",1028,non_scam
4edaa30f-745a-4559-8810-a9af01bc0588,https://www.youtube.com/watch?v=example3&ab_channel=CustomerService,"Good morning, Megan Smith. This is Isaiah Martinez from Sprint. How can I help you today? Hello, I received a notification about a charge on my account that I don't recognize. I'm sorry to hear that. Let me verify your account details. Could you please provide your account number? Yes, it's 54799753. Thank you. I see an unauthorized transaction of $935.69 on your account dated October 17, 2024. I did not authorize this transaction. What should I do? I recommend immediately securing your account. I'll guide you through the process of changing your password and reviewing recent activities. That sounds good. Let's proceed. Please go to our official website and log in to your account. Alright, I'm logged in. Great. Now, navigate to the 'Security Settings' and click on 'Change Password'. I've updated my password. Excellent. Next, review the 'Recent Activities' to ensure there are no other unauthorized transactions. Everything looks fine now. I'm glad to hear that. If you notice any further suspicious activity, please contact us immediately. Thank you for your assistance. You're welcome! Stay safe and have a great day.",1130,non_scam
453,https://www.youtube.com/watch?v=example4&ab_channel=SupportCenter,"Hello, this is Seth Gordon from TechSupport Inc.. How can I assist you today? Hi Adam Griffin, I'm having an issue with my Streaming Service. It's not functioning as expected. I'm sorry to hear that, Adam Griffin. Could you please provide me with your account number? Sure, it's 21843763. I recently noticed that my Streaming Service is acting up. Thank you. Let me check your account details. It appears there's an update available for your Streaming Service. Oh, I wasn't aware of that. How do I proceed with the update? I can guide you through the update process step by step. First, please open the AccountManager on your device. Alright, I've opened it. What's next? Great. Now, navigate to the 'Settings' menu and select 'Update Software'. Done. It seems to be updating now. Perfect! Once the update is complete, your Streaming Service should function correctly. Thank you so much for your help! You're welcome! Is there anything else I can assist you with today? No, that's all. Have a great day! You too, Adam Griffin! Goodbye.",1035,non_scam
454,https://www.youtube.com/watch?v=example5&ab_channel=HelpDesk,"Hello, this is Olivia Mercado from Global Services LLC. How can I assist you today? Hi Brittany Cobb, I'm having an issue with my Software Application. It's not functioning as expected. I'm sorry to hear that, Brittany Cobb. Could you please provide me with your account number? Sure, it's 40562227. I recently noticed that my Software Application is acting up. Thank you. Let me check your account details. It appears there's an update available for your Software Application. Oh, I wasn't aware of that. How do I proceed with the update? I can guide you through the update process step by step. First, please open the ServiceApp on your device. Alright, I've opened it. What's next? Great. Now, navigate to the 'Settings' menu and select 'Update Software'. Done. It seems to be updating now. Perfect! Once the update is complete, your Software Application should function correctly. Thank you so much for your help! You're welcome! Is there anything else I can assist you with today? No, that's all. Have a great day! You too, Brittany Cobb! Goodbye.",1052,non_scam
455,https://www.youtube.com/watch?v=example1&ab_channel=LegitSupport,"Hello, thank you for calling ServicePro support. My name is Ruth Hernandez. How can I assist you today? Hi Ruth Hernandez, I'm experiencing issues with my Internet Service. It's not responding when I try to use it. I'm sorry to hear that you're facing problems. Let's start by troubleshooting. Can you please describe what happens when you try to use the Internet Service? Sure, whenever I open the application, it freezes and doesn't load any features. Understood. First, let's ensure that your device meets the minimum system requirements for the Internet Service. Could you provide me with your device specifications? Yes, I'm using a Asus ZenBook with 8GB RAM and 512GB SSD storage. Thank you for the information. Your device meets the necessary requirements. Let's try restarting the Internet Service. Please close the application completely and reopen it. Alright, I've done that, but it's still freezing. Okay, let's proceed to clear the cache. Navigate to the 'Settings' within the Internet Service and select 'Clear Cache'. Done. It's still not working. I see. Let's uninstall and reinstall the Internet Service. This should resolve any corrupted files causing the issue. Alright, I'll uninstall it now. Once uninstalled, please download the latest version from our official website and install it. I've reinstalled it, and it's working perfectly now. Thank you! I'm glad to hear that. Is there anything else I can assist you with today? No, that's all. Thanks again! You're welcome! Have a great day.",1510,non_scam
74e6486e-833b-48dc-9292-269b1750e8b4,https://www.youtube.com/watch?v=example2&ab_channel=TechHelp,"Good morning, Jay Cooper. This is Scott Guerrero from AT&T. How can I help you today? Hello, I received a notification about a charge on my account that I don't recognize. I'm sorry to hear that. Let me verify your account details. Could you please provide your account number? Yes, it's 56650389. Thank you. I see an unauthorized transaction of $626.0 on your account dated October 10, 2024. I did not authorize this transaction. What should I do? I recommend immediately securing your account. I'll guide you through the process of changing your password and reviewing recent activities. That sounds good. Let's proceed. Please go to our official website and log in to your account. Alright, I'm logged in. Great. Now, navigate to the 'Security Settings' and click on 'Change Password'. I've updated my password. Excellent. Next, review the 'Recent Activities' to ensure there are no other unauthorized transactions. Everything looks fine now. I'm glad to hear that. If you notice any further suspicious activity, please contact us immediately. Thank you for your assistance. You're welcome! Stay safe and have a great day.",1125,non_scam
b4c089c8-9916-4fdf-8ec8-0a18cd035423,https://www.youtube.com/watch?v=example3&ab_channel=CustomerService,"Thank you for contacting TechSupport Inc. customer service. This is Antonio White speaking. How may I help you? Hi Antonio White, I recently made a purchase, but I haven't received the confirmation email. I'm sorry for the inconvenience. Could you please provide me with your order number? Yes, it's ORD-20423304. Thank you. Let me check the status of your order. One moment, please. Sure, take your time. I've located your order. It was processed successfully and shipped on October 16, 2024. You should receive it by October 28, 2024. That's great. However, I haven't received any tracking information. Apologies for that oversight. Let me resend the tracking information to your registered email address. Thank you, I appreciate it. You’re welcome! Is there anything else I can assist you with today? No, that's all for now. Alright. Thank you for contacting TechSupport Inc.. Have a wonderful day!",901,non_scam
e0b89a79-178b-4de1-a4e2-350a9c9e2fde,https://www.youtube.com/watch?v=example4&ab_channel=SupportCenter,"Hello, this is Elizabeth Melton from HelpDesk Solutions. How can I assist you today? Hi Cory Brown, I'm having an issue with my Internet Service. It's not functioning as expected. I'm sorry to hear that, Cory Brown. Could you please provide me with your account number? Sure, it's 72765011. I recently noticed that my Internet Service is acting up. Thank you. Let me check your account details. It appears there's an update available for your Internet Service. Oh, I wasn't aware of that. How do I proceed with the update? I can guide you through the update process step by step. First, please open the AccountManager on your device. Alright, I've opened it. What's next? Great. Now, navigate to the 'Settings' menu and select 'Update Software'. Done. It seems to be updating now. Perfect! Once the update is complete, your Internet Service should function correctly. Thank you so much for your help! You're welcome! Is there anything else I can assist you with today? No, that's all. Have a great day! You too, Cory Brown! Goodbye.",1032,non_scam
84fe1ca9-5af1-4a11-b0ba-777188c15f9c,https://www.youtube.com/watch?v=example5&ab_channel=HelpDesk,"Hello, thank you for calling HelpDesk Solutions support. My name is Ralph Silva. How can I assist you today? Hi Ralph Silva, I'm experiencing issues with my Software Application. It's not responding when I try to use it. I'm sorry to hear that you're facing problems. Let's start by troubleshooting. Can you please describe what happens when you try to use the Software Application? Sure, whenever I open the application, it freezes and doesn't load any features. Understood. First, let's ensure that your device meets the minimum system requirements for the Software Application. Could you provide me with your device specifications? Yes, I'm using a MacBook Pro with 16GB RAM and 512GB SSD storage. Thank you for the information. Your device meets the necessary requirements. Let's try restarting the Software Application. Please close the application completely and reopen it. Alright, I've done that, but it's still freezing. Okay, let's proceed to clear the cache. Navigate to the 'Settings' within the Software Application and select 'Clear Cache'. Done. It's still not working. I see. Let's uninstall and reinstall the Software Application. This should resolve any corrupted files causing the issue. Alright, I'll uninstall it now. Once uninstalled, please download the latest version from our official website and install it. I've reinstalled it, and it's working perfectly now. Thank you! I'm glad to hear that. Is there anything else I can assist you with today? No, that's all. Thanks again! You're welcome! Have a great day.",1536,non_scam
82a30595-70c1-4f0f-97a5-fe94cb02645b,https://www.youtube.com/watch?v=example1&ab_channel=LegitSupport,"Hello, thank you for calling Global Services LLC support. My name is Ruben Lewis. How can I assist you today? Hi Ruben Lewis, I'm experiencing issues with my Internet Service. It's not responding when I try to use it. I'm sorry to hear that you're facing problems. Let's start by troubleshooting. Can you please describe what happens when you try to use the Internet Service? Sure, whenever I open the application, it freezes and doesn't load any features. Understood. First, let's ensure that your device meets the minimum system requirements for the Internet Service. Could you provide me with your device specifications? Yes, I'm using a Asus ZenBook with 32GB RAM and 256GB SSD storage. Thank you for the information. Your device meets the necessary requirements. Let's try restarting the Internet Service. Please close the application completely and reopen it. Alright, I've done that, but it's still freezing. Okay, let's proceed to clear the cache. Navigate to the 'Settings' within the Internet Service and select 'Clear Cache'. Done. It's still not working. I see. Let's uninstall and reinstall the Internet Service. This should resolve any corrupted files causing the issue. Alright, I'll uninstall it now. Once uninstalled, please download the latest version from our official website and install it. I've reinstalled it, and it's working perfectly now. Thank you! I'm glad to hear that. Is there anything else I can assist you with today? No, that's all. Thanks again! You're welcome! Have a great day.",1514,non_scam
e28efa3f-ce1c-49ba-94de-50955b473531,https://www.youtube.com/watch?v=example2&ab_channel=TechHelp,"Thank you for contacting ServicePro customer service. This is Cory Gonzalez speaking. How may I help you? Hi Cory Gonzalez, I recently made a purchase, but I haven't received the confirmation email. I'm sorry for the inconvenience. Could you please provide me with your order number? Yes, it's ORD-25950798. Thank you. Let me check the status of your order. One moment, please. Sure, take your time. I've located your order. It was processed successfully and shipped on October 17, 2024. You should receive it by October 31, 2024. That's great. However, I haven't received any tracking information. Apologies for that oversight. Let me resend the tracking information to your registered email address. Thank you, I appreciate it. You’re welcome! Is there anything else I can assist you with today? No, that's all for now. Alright. Thank you for contacting ServicePro. Have a wonderful day!",889,non_scam
462,https://www.youtube.com/watch?v=example3&ab_channel=CustomerService,"Good morning, Leslie Brown. This is Alexander Ryan from T-Mobile. How can I help you today? Hello, I received a notification about a charge on my account that I don't recognize. I'm sorry to hear that. Let me verify your account details. Could you please provide your account number? Yes, it's 38345156. Thank you. I see an unauthorized transaction of $559.48 on your account dated September 28, 2024. I did not authorize this transaction. What should I do? I recommend immediately securing your account. I'll guide you through the process of changing your password and reviewing recent activities. That sounds good. Let's proceed. Please go to our official website and log in to your account. Alright, I'm logged in. Great. Now, navigate to the 'Security Settings' and click on 'Change Password'. I've updated my password. Excellent. Next, review the 'Recent Activities' to ensure there are no other unauthorized transactions. Everything looks fine now. I'm glad to hear that. If you notice any further suspicious activity, please contact us immediately. Thank you for your assistance. You're welcome! Stay safe and have a great day.",1134,non_scam
463,https://www.youtube.com/watch?v=example4&ab_channel=SupportCenter,"Good morning, Wendy Conner. This is Jason Bishop from Comcast. How can I help you today? Hello, I received a notification about a charge on my account that I don't recognize. I'm sorry to hear that. Let me verify your account details. Could you please provide your account number? Yes, it's 97182165. Thank you. I see an unauthorized transaction of $234.26 on your account dated October 02, 2024. I did not authorize this transaction. What should I do? I recommend immediately securing your account. I'll guide you through the process of changing your password and reviewing recent activities. That sounds good. Let's proceed. Please go to our official website and log in to your account. Alright, I'm logged in. Great. Now, navigate to the 'Security Settings' and click on 'Change Password'. I've updated my password. Excellent. Next, review the 'Recent Activities' to ensure there are no other unauthorized transactions. Everything looks fine now. I'm glad to hear that. If you notice any further suspicious activity, please contact us immediately. Thank you for your assistance. You're welcome! Stay safe and have a great day.",1129,non_scam
e6ce55de-10ab-4e2f-84a3-41ce23049273,https://www.youtube.com/watch?v=example5&ab_channel=HelpDesk,"Thank you for contacting TechSupport Inc. customer service. This is Mrs. Brittany Smith DDS speaking. How may I help you? Hi Mrs. Brittany Smith DDS, I recently made a purchase, but I haven't received the confirmation email. I'm sorry for the inconvenience. Could you please provide me with your order number? Yes, it's ORD-95613318. Thank you. Let me check the status of your order. One moment, please. Sure, take your time. I've located your order. It was processed successfully and shipped on October 17, 2024. You should receive it by November 04, 2024. That's great. However, I haven't received any tracking information. Apologies for that oversight. Let me resend the tracking information to your registered email address. Thank you, I appreciate it. You’re welcome! Is there anything else I can assist you with today? No, that's all for now. Alright. Thank you for contacting TechSupport Inc.. Have a wonderful day!",922,non_scam
465,https://www.youtube.com/watch?v=example1&ab_channel=LegitSupport,"Good morning, Renee Martinez. This is Frank Dixon from AT&T. How can I help you today? Hello, I received a notification about a charge on my account that I don't recognize. I'm sorry to hear that. Let me verify your account details. Could you please provide your account number? Yes, it's 55749210. Thank you. I see an unauthorized transaction of $600.09 on your account dated October 16, 2024. I did not authorize this transaction. What should I do? I recommend immediately securing your account. I'll guide you through the process of changing your password and reviewing recent activities. That sounds good. Let's proceed. Please go to our official website and log in to your account. Alright, I'm logged in. Great. Now, navigate to the 'Security Settings' and click on 'Change Password'. I've updated my password. Excellent. Next, review the 'Recent Activities' to ensure there are no other unauthorized transactions. Everything looks fine now. I'm glad to hear that. If you notice any further suspicious activity, please contact us immediately. Thank you for your assistance. You're welcome! Stay safe and have a great day.",1127,non_scam
e5e4820e-f42b-461f-99d0-a0035f98b9dc,https://www.youtube.com/watch?v=example2&ab_channel=TechHelp,"Hello, thank you for calling HelpDesk Solutions support. My name is Jessica Mejia. How can I assist you today? Hi Jessica Mejia, I'm experiencing issues with my Bank Account. It's not responding when I try to use it. I'm sorry to hear that you're facing problems. Let's start by troubleshooting. Can you please describe what happens when you try to use the Bank Account? Sure, whenever I open the application, it freezes and doesn't load any features. Understood. First, let's ensure that your device meets the minimum system requirements for the Bank Account. Could you provide me with your device specifications? Yes, I'm using a Asus ZenBook with 32GB RAM and 1TB HDD storage. Thank you for the information. Your device meets the necessary requirements. Let's try restarting the Bank Account. Please close the application completely and reopen it. Alright, I've done that, but it's still freezing. Okay, let's proceed to clear the cache. Navigate to the 'Settings' within the Bank Account and select 'Clear Cache'. Done. It's still not working. I see. Let's uninstall and reinstall the Bank Account. This should resolve any corrupted files causing the issue. Alright, I'll uninstall it now. Once uninstalled, please download the latest version from our official website and install it. I've reinstalled it, and it's working perfectly now. Thank you! I'm glad to hear that. Is there anything else I can assist you with today? No, that's all. Thanks again! You're welcome! Have a great day.",1491,non_scam
467,https://www.youtube.com/watch?v=example3&ab_channel=CustomerService,"Good morning, Sierra Tran. This is Robert Boyd from Verizon. How can I help you today? Hello, I received a notification about a charge on my account that I don't recognize. I'm sorry to hear that. Let me verify your account details. Could you please provide your account number? Yes, it's 92949731. Thank you. I see an unauthorized transaction of $273.98 on your account dated October 13, 2024. I did not authorize this transaction. What should I do? I recommend immediately securing your account. I'll guide you through the process of changing your password and reviewing recent activities. That sounds good. Let's proceed. Please go to our official website and log in to your account. Alright, I'm logged in. Great. Now, navigate to the 'Security Settings' and click on 'Change Password'. I've updated my password. Excellent. Next, review the 'Recent Activities' to ensure there are no other unauthorized transactions. Everything looks fine now. I'm glad to hear that. If you notice any further suspicious activity, please contact us immediately. Thank you for your assistance. You're welcome! Stay safe and have a great day.",1127,non_scam
468,https://www.youtube.com/watch?v=example4&ab_channel=SupportCenter,"Hello, thank you for calling HelpDesk Solutions support. My name is Charles Williams. How can I assist you today? Hi Charles Williams, I'm experiencing issues with my Bank Account. It's not responding when I try to use it. I'm sorry to hear that you're facing problems. Let's start by troubleshooting. Can you please describe what happens when you try to use the Bank Account? Sure, whenever I open the application, it freezes and doesn't load any features. Understood. First, let's ensure that your device meets the minimum system requirements for the Bank Account. Could you provide me with your device specifications? Yes, I'm using a Asus ZenBook with 8GB RAM and 1TB HDD storage. Thank you for the information. Your device meets the necessary requirements. Let's try restarting the Bank Account. Please close the application completely and reopen it. Alright, I've done that, but it's still freezing. Okay, let's proceed to clear the cache. Navigate to the 'Settings' within the Bank Account and select 'Clear Cache'. Done. It's still not working. I see. Let's uninstall and reinstall the Bank Account. This should resolve any corrupted files causing the issue. Alright, I'll uninstall it now. Once uninstalled, please download the latest version from our official website and install it. I've reinstalled it, and it's working perfectly now. Thank you! I'm glad to hear that. Is there anything else I can assist you with today? No, that's all. Thanks again! You're welcome! Have a great day.",1496,non_scam
75e6eddf-242a-4423-a8b3-cdc0d3543323,https://www.youtube.com/watch?v=example5&ab_channel=HelpDesk,"Hello, thank you for calling Global Services LLC support. My name is Steven Robertson. How can I assist you today? Hi Steven Robertson, I'm experiencing issues with my Bank Account. It's not responding when I try to use it. I'm sorry to hear that you're facing problems. Let's start by troubleshooting. Can you please describe what happens when you try to use the Bank Account? Sure, whenever I open the application, it freezes and doesn't load any features. Understood. First, let's ensure that your device meets the minimum system requirements for the Bank Account. Could you provide me with your device specifications? Yes, I'm using a HP Spectre x360 with 8GB RAM and 512GB SSD storage. Thank you for the information. Your device meets the necessary requirements. Let's try restarting the Bank Account. Please close the application completely and reopen it. Alright, I've done that, but it's still freezing. Okay, let's proceed to clear the cache. Navigate to the 'Settings' within the Bank Account and select 'Clear Cache'. Done. It's still not working. I see. Let's uninstall and reinstall the Bank Account. This should resolve any corrupted files causing the issue. Alright, I'll uninstall it now. Once uninstalled, please download the latest version from our official website and install it. I've reinstalled it, and it's working perfectly now. Thank you! I'm glad to hear that. Is there anything else I can assist you with today? No, that's all. Thanks again! You're welcome! Have a great day.",1502,non_scam
470,https://www.youtube.com/watch?v=example1&ab_channel=LegitSupport,"Good morning, Caitlin Hayes. This is Michael Hammond from Verizon. How can I help you today? Hello, I received a notification about a charge on my account that I don't recognize. I'm sorry to hear that. Let me verify your account details. Could you please provide your account number? Yes, it's 41626148. Thank you. I see an unauthorized transaction of $356.06 on your account dated October 04, 2024. I did not authorize this transaction. What should I do? I recommend immediately securing your account. I'll guide you through the process of changing your password and reviewing recent activities. That sounds good. Let's proceed. Please go to our official website and log in to your account. Alright, I'm logged in. Great. Now, navigate to the 'Security Settings' and click on 'Change Password'. I've updated my password. Excellent. Next, review the 'Recent Activities' to ensure there are no other unauthorized transactions. Everything looks fine now. I'm glad to hear that. If you notice any further suspicious activity, please contact us immediately. Thank you for your assistance. You're welcome! Stay safe and have a great day.",1133,non_scam
